,season,speaker,episode,speaker_lines,total_lines,percent
1441,5,michael,10,130,360,36.111
1442,5,oscar,10,31,360,8.611
1443,5,pam,10,62,360,17.222
1444,5,phyllis,10,2,360,0.5559999999999999
1445,5,stanley,10,4,360,1.111
1446,5,toby,10,2,360,0.5559999999999999
1447,5,andy,11,8,240,3.3329999999999997
1448,5,angela,11,12,240,5.0
1449,5,creed,11,1,240,0.41700000000000004
1450,5,darryl,11,6,240,2.5
1451,5,dwight,11,27,240,11.25
1452,5,guy,11,3,240,1.25
1453,5,guy buying doll,11,1,240,0.41700000000000004
1454,5,jim,11,26,240,10.833
1455,5,kelly,11,1,240,0.41700000000000004
1456,5,kevin,11,3,240,1.25
1457,5,meredith,11,36,240,15.0
1458,5,michael,11,65,240,27.083000000000002
1459,5,oscar,11,5,240,2.083
1460,5,pam,11,6,240,2.5
1461,5,phyllis,11,19,240,7.917000000000001
1462,5,rehab nurse,11,1,240,0.41700000000000004
1463,5,sasha,11,1,240,0.41700000000000004
1464,5,stanley,11,4,240,1.667
1465,5,toby,11,15,240,6.25
1466,5,andy,12,69,292,23.630000000000003
1467,5,angela,12,21,292,7.192
1468,5,creed,12,2,292,0.685
1469,5,david,12,8,292,2.74
1470,5,dwight,12,65,292,22.259999999999998
1471,5,everyone,12,1,292,0.34199999999999997
1472,5,everyone watching,12,1,292,0.34199999999999997
1473,5,jim,12,33,292,11.301
1474,5,kelly,12,2,292,0.685
1475,5,kevin,12,8,292,2.74
1476,5,meredith,12,6,292,2.0549999999999997
1477,5,michael,12,52,292,17.808
1478,5,oscar,12,10,292,3.4250000000000003
1479,5,pam,12,9,292,3.082
1480,5,phyllis,12,3,292,1.027
1481,5,stanley,12,2,292,0.685
1482,5,andy,13,5,281,1.779
1483,5,angela,13,3,281,1.068
1484,5,creed,13,1,281,0.356
1485,5,david,13,9,281,3.2030000000000003
1486,5,dwight,13,84,281,29.892999999999997
1487,5,dwight and michael,13,1,281,0.356
1488,5,entire office,13,1,281,0.356
1489,5,entire prince family,13,1,281,0.356
1490,5,jim,13,14,281,4.982
1491,5,kelly,13,2,281,0.712
1492,5,kevin,13,14,281,4.982
1493,5,linda,13,2,281,0.712
1494,5,meredith,13,2,281,0.712
1495,5,michael,13,98,281,34.875
1496,5,oscar,13,3,281,1.068
1497,5,pam,13,5,281,1.779
1498,5,phyllis,13,4,281,1.423
1499,5,prince,13,1,281,0.356
1500,5,prince granddaughter,13,4,281,1.423
1501,5,prince grandfather,13,19,281,6.762
1502,5,prince grandmother,13,2,281,0.712
1503,5,prince son,13,1,281,0.356
1504,5,stanley,13,5,281,1.779
1505,5,andy,14,23,422,5.45
1506,5,angela,14,16,422,3.791
1507,5,cpr trainer,14,4,422,0.9480000000000001
1508,5,creed,14,4,422,0.9480000000000001
1509,5,darryl,14,5,422,1.185
1510,5,david,14,1,422,0.23700000000000002
1511,5,david wallace,14,9,422,2.133
1512,5,dwight,14,72,422,17.061999999999998
1513,5,everyone,14,3,422,0.711
1514,5,group,14,1,422,0.23700000000000002
1515,5,jessica alba,14,2,422,0.47400000000000003
1516,5,jim,14,37,422,8.767999999999999
1517,5,kelly,14,3,422,0.711
1518,5,kevin,14,8,422,1.8960000000000001
1519,5,lawyer,14,2,422,0.47400000000000003
1520,5,lily,14,6,422,1.422
1521,5,meredith,14,3,422,0.711
1522,5,michael,14,123,422,29.147000000000002
1523,5,oscar,14,10,422,2.37
1524,5,pam,14,31,422,7.346
1525,5,phyllis,14,11,422,2.6069999999999998
1526,5,phyllis and creed,14,1,422,0.23700000000000002
1527,5,rose,14,10,422,2.37
1528,5,sam,14,6,422,1.422
1529,5,stanley,14,30,422,7.109
1530,5,warehouse michael,14,1,422,0.23700000000000002
1531,5,andy,16,27,234,11.538
1532,5,creed,16,5,234,2.137
1533,5,dwight,16,24,234,10.256
1534,5,jim,16,33,234,14.102999999999998
1535,5,julia,16,13,234,5.556
1536,5,karen,16,20,234,8.547
1537,5,kelly,16,8,234,3.4189999999999996
1538,5,mark,16,2,234,0.855
1539,5,michael,16,54,234,23.077
1540,5,oscar,16,1,234,0.42700000000000005
1541,5,pam,16,35,234,14.957
1542,5,phyllis,16,3,234,1.282
1543,5,rolando,16,2,234,0.855
1544,5,stanley,16,7,234,2.991
1545,5,andy,19,12,321,3.7379999999999995
1546,5,creed,19,2,321,0.623
1547,5,darryl,19,3,321,0.935
1548,5,david,19,25,321,7.788
1549,5,dwight,19,75,321,23.363999999999997
1550,5,jim,19,41,321,12.773000000000001
1551,5,kevin,19,10,321,3.115
1552,5,lynn,19,5,321,1.558
1553,5,man on phone,19,1,321,0.312
1554,5,michael,19,115,321,35.826
1555,5,oscar,19,7,321,2.181
1556,5,pam,19,24,321,7.477
1557,5,stanley,19,1,321,0.312
1558,5,andy,20,4,304,1.316
1559,5,angela,20,8,304,2.632
1560,5,charles,20,70,304,23.026
1561,5,david,20,20,304,6.579
1562,5,dwight,20,21,304,6.908
1563,5,employees,20,1,304,0.329
1564,5,jim,20,32,304,10.526
1565,5,kelly,20,7,304,2.303
1566,5,kevin,20,5,304,1.645
1567,5,michael,20,108,304,35.526
1568,5,oscar,20,1,304,0.329
1569,5,pam,20,14,304,4.605
1570,5,phyllis,20,3,304,0.987
1571,5,stanley,20,2,304,0.658
1572,5,stephanie,20,8,304,2.632
1573,5,andy,21,14,270,5.185
1574,5,angela,21,6,270,2.222
1575,5,angela and kelly,21,1,270,0.37
1576,5,charles,21,27,270,10.0
1577,5,creed,21,1,270,0.37
1578,5,dwight,21,12,270,4.444
1579,5,hank,21,3,270,1.111
1580,5,isaac,21,7,270,2.593
1581,5,jim,21,26,270,9.629999999999999
1582,5,kelly,21,6,270,2.222
1583,5,kevin,21,13,270,4.8149999999999995
1584,5,meredith,21,2,270,0.741
1585,5,michael,21,89,270,32.963
1586,5,oscar,21,11,270,4.074
1587,5,pam,21,38,270,14.074
1588,5,phone,21,1,270,0.37
1589,5,phyllis,21,3,270,1.111
1590,5,stanley,21,9,270,3.3329999999999997
1591,5,toby,21,1,270,0.37
1592,5,andy,22,15,318,4.717
1593,5,angela,22,3,318,0.943
1594,5,chares,22,1,318,0.314
1595,5,charles,22,40,318,12.579
1596,5,creed,22,1,318,0.314
1597,5,dwight,22,17,318,5.346
1598,5,jim,22,35,318,11.006
1599,5,kelly,22,1,318,0.314
1600,5,kevin,22,10,318,3.145
1601,5,michael,22,86,318,27.044
1602,5,nana,22,10,318,3.145
1603,5,old woman,22,1,318,0.314
1604,5,oscar,22,1,318,0.314
1605,5,pam,22,69,318,21.698
1606,5,phyllis,22,2,318,0.629
1607,5,ryan,22,11,318,3.459
1608,5,stanley,22,4,318,1.258
1609,5,supervisor,22,1,318,0.314
1610,5,vikram,22,10,318,3.145
1611,5,andy,23,18,264,6.8180000000000005
1612,5,charles,23,25,264,9.47
1613,5,creed,23,2,264,0.758
1614,5,dwight,23,28,264,10.606
1615,5,dwight and andy,23,1,264,0.379
1616,5,dwight and erin,23,1,264,0.379
1617,5,erin,23,16,264,6.061
1618,5,jim,23,34,264,12.879
1619,5,kelly,23,5,264,1.894
1620,5,kevin,23,2,264,0.758
1621,5,man,23,1,264,0.379
1622,5,meredith,23,1,264,0.379
1623,5,michael,23,46,264,17.424
1624,5,oscar,23,5,264,1.894
1625,5,pam,23,45,264,17.044999999999998
1626,5,phyllis,23,1,264,0.379
1627,5,ryan,23,27,264,10.227
1628,5,stanley,23,3,264,1.1360000000000001
1629,5,toby,23,3,264,1.1360000000000001
1630,5,andy,24,25,288,8.681
1631,5,automated phone voice,24,1,288,0.347
1632,5,charles,24,14,288,4.861
1633,5,dwight,24,91,288,31.596999999999998
1634,5,jim,24,24,288,8.333
1635,5,kelly,24,1,288,0.347
1636,5,kevin,24,1,288,0.347
1637,5,michael,24,92,288,31.944
1638,5,"michael, pam & ryan",24,1,288,0.347
1639,5,mr. schofield,24,7,288,2.431
1640,5,pam,24,15,288,5.208
1641,5,phyllis,24,5,288,1.736
1642,5,ryan,24,6,288,2.083
1643,5,secretary,24,4,288,1.389
1644,5,stanley,24,1,288,0.347
1645,5,andy,25,3,290,1.034
1646,5,angela,25,2,290,0.69
1647,5,charles,25,39,290,13.447999999999999
1648,5,david,25,38,290,13.103000000000002
1649,5,david wallace,25,1,290,0.345
1650,5,dwight,25,25,290,8.620999999999999
1651,5,erin,25,1,290,0.345
1652,5,financial guy,25,11,290,3.7929999999999997
1653,5,jim,25,31,290,10.69
1654,5,kelly,25,1,290,0.345
1655,5,kevin,25,1,290,0.345
1656,5,michael,25,76,290,26.207
1657,5,pam,25,33,290,11.379
1658,5,phyllis,25,1,290,0.345
1659,5,ryan,25,24,290,8.276
1660,5,stanley,25,1,290,0.345
1661,5,ty,25,2,290,0.69
1662,5,andy,26,12,329,3.6470000000000002
1663,5,angela,26,5,329,1.52
1664,5,creed,26,9,329,2.7359999999999998
1665,5,darryl,26,1,329,0.304
1666,5,dwight,26,49,329,14.893999999999998
1667,5,erin,26,12,329,3.6470000000000002
1668,5,jim,26,29,329,8.815000000000001
1669,5,kelly,26,2,329,0.608
1670,5,kevin,26,1,329,0.304
1671,5,meredith,26,8,329,2.432
1672,5,michael,26,99,329,30.091
1673,5,oscar,26,5,329,1.52
1674,5,pam,26,34,329,10.334
1675,5,phyllis,26,13,329,3.9510000000000005
1676,5,ryan,26,25,329,7.599
1677,5,stanley,26,12,329,3.6470000000000002
1678,5,toby,26,13,329,3.9510000000000005
1679,5,andy,27,16,279,5.734999999999999
1680,5,angela,27,19,279,6.81
1681,5,bob vance,27,2,279,0.717
1682,5,creed,27,3,279,1.075
1683,5,dwight,27,28,279,10.036000000000001
1684,5,erin,27,23,279,8.244
1685,5,jessica,27,3,279,1.075
1686,5,jim,27,19,279,6.81
1687,5,kelly,27,11,279,3.943
1688,5,kevin,27,7,279,2.5090000000000003
1689,5,meredith,27,1,279,0.358
1690,5,michael,27,86,279,30.824
1691,5,oscar,27,5,279,1.7919999999999998
1692,5,pam,27,19,279,6.81
1693,5,phyllis,27,25,279,8.961
1694,5,ryan,27,2,279,0.717
1695,5,stanley,27,1,279,0.358
1696,5,vance refrigeration guy 1,27,1,279,0.358
1697,5,vance refrigeration guy 2,27,1,279,0.358
1698,5,vrg 1,27,4,279,1.434
1699,5,vrg 2,27,3,279,1.075
1700,5,angela,18,4,306,1.307
1701,5,blonde,18,6,306,1.9609999999999999
1702,5,blood drive worker,18,8,306,2.614
1703,5,blood girl,18,17,306,5.556
1704,5,bob,18,9,306,2.941
1705,5,dwight,18,31,306,10.131
1706,5,eric,18,1,306,0.327
1707,5,girl,18,1,306,0.327
1708,5,hank,18,1,306,0.327
1709,5,jim,18,35,306,11.437999999999999
1710,5,"jim, pam, michael and dwight",18,4,306,1.307
1711,5,kelly,18,9,306,2.941
1712,5,kevin,18,15,306,4.902
1713,5,lynn,18,6,306,1.9609999999999999
1714,5,meredith,18,3,306,0.98
1715,5,michael,18,90,306,29.412
1716,5,oscar,18,14,306,4.575
1717,5,pam,18,32,306,10.458
1718,5,phone salesman,18,7,306,2.2880000000000003
1719,5,phyllis,18,11,306,3.595
1720,5,stanley,18,2,306,0.654
1721,5,krasinski,30,1,1,100.0
1722,6,(pam's mom) heleen,17,1,721,0.13899999999999998
1723,6,andy,17,25,721,3.467
1724,6,angela,17,21,721,2.913
1725,6,clark,17,13,721,1.8030000000000002
1726,6,creed,17,1,721,0.13899999999999998
1727,6,dale,17,1,721,0.13899999999999998
1728,6,doctor,17,3,721,0.416
1729,6,dwight,17,49,721,6.796
1730,6,"dwight, jim and michael",17,1,721,0.13899999999999998
1731,6,erin,17,37,721,5.132
1732,6,everyone,17,1,721,0.13899999999999998
1733,6,helene,17,5,721,0.6930000000000001
1734,6,hospital employee,17,8,721,1.11
1735,6,isabelle,17,9,721,1.248
1736,6,jim,17,146,721,20.25
1737,6,kathy,17,3,721,0.416
1738,6,kelly,17,3,721,0.416
1739,6,kevin,17,37,721,5.132
1740,6,meredith,17,6,721,0.832
1741,6,michael,17,125,721,17.337
1742,6,nick,17,2,721,0.27699999999999997
1743,6,nurse,17,19,721,2.635
1744,6,oscar,17,3,721,0.416
1745,6,pam,17,188,721,26.075
1746,6,phyllis,17,6,721,0.832
1747,6,policeman,17,2,721,0.27699999999999997
1748,6,ryan,17,2,721,0.27699999999999997
1749,6,stanley,17,3,721,0.416
1750,6,toby,17,1,721,0.13899999999999998
1751,6,alan,11,12,278,4.317
1752,6,andy,11,14,278,5.0360000000000005
1753,6,creed,11,1,278,0.36
1754,6,david,11,20,278,7.194000000000001
1755,6,dwight,11,26,278,9.353
1756,6,erin,11,3,278,1.079
1757,6,female shareholder,11,1,278,0.36
1758,6,fourth shareholder,11,1,278,0.36
1759,6,jim,11,37,278,13.309000000000001
1760,6,jim & pam,11,1,278,0.36
1761,6,kevin,11,4,278,1.439
1762,6,laurie,11,5,278,1.799
1763,6,limo driver,11,2,278,0.719
1764,6,man in line,11,1,278,0.36
1765,6,meredith,11,1,278,0.36
1766,6,michael,11,76,278,27.338
1767,6,o'keefe,11,5,278,1.799
1768,6,oscar,11,18,278,6.4750000000000005
1769,6,pam,11,12,278,4.317
1770,6,phyllis,11,7,278,2.5180000000000002
1771,6,registrar,11,1,278,0.36
1772,6,ryan,11,18,278,6.4750000000000005
1773,6,second shareholder,11,1,278,0.36
1774,6,security,11,2,278,0.719
1775,6,shareholder,11,1,278,0.36
1776,6,stanley,11,4,278,1.439
1777,6,third shareholder,11,1,278,0.36
1778,6,woman in line,11,3,278,1.079
1779,6,all,15,1,300,0.333
1780,6,andy,15,10,300,3.3329999999999997
1781,6,andy & erin,15,2,300,0.6669999999999999
1782,6,angela,15,2,300,0.6669999999999999
1783,6,both,15,1,300,0.333
1784,6,christian slater,15,1,300,0.333
1785,6,creed,15,1,300,0.333
1786,6,david,15,46,300,15.333
1787,6,dwight,15,9,300,3.0
1788,6,erin,15,6,300,2.0
1789,6,everyone,15,1,300,0.333
1790,6,gabe,15,18,300,6.0
1791,6,jerry,15,14,300,4.667000000000001
1792,6,jim,15,26,300,8.667
1793,6,jo,15,8,300,2.667
1794,6,jo bennett,15,1,300,0.333
1795,6,kevin,15,1,300,0.333
1796,6,meredith,15,2,300,0.6669999999999999
1797,6,michael,15,86,300,28.666999999999998
1798,6,mrs. wallace,15,3,300,1.0
1799,6,oscar,15,5,300,1.667
1800,6,pam,15,25,300,8.333
1801,6,phyllis,15,1,300,0.333
1802,6,stanley,15,1,300,0.333
1803,6,teddy,15,26,300,8.667
1804,6,teddy wallace,15,1,300,0.333
1805,6,toby,15,2,300,0.6669999999999999
1806,6,all,23,1,344,0.291
1807,6,andy,23,3,344,0.872
1808,6,angela,23,3,344,0.872
1809,6,creed,23,1,344,0.291
1810,6,darryl,23,4,344,1.163
1811,6,donna,23,40,344,11.628
1812,6,dwight,23,45,344,13.081000000000001
1813,6,erin,23,9,344,2.616
1814,6,gabe,23,15,344,4.36
1815,6,hide,23,2,344,0.581
1816,6,jim,23,51,344,14.826
1817,6,kelly,23,28,344,8.14
1818,6,kevin,23,8,344,2.326
1819,6,michael,23,88,344,25.581
1820,6,oscar,23,9,344,2.616
1821,6,pam,23,27,344,7.849
1822,6,phyllis,23,4,344,1.163
1823,6,ryan,23,4,344,1.163
1824,6,stanley,23,2,344,0.581
1825,6,andy,1,36,313,11.501999999999999
1826,6,andy & michael,1,1,313,0.319
1827,6,angela,1,5,313,1.5970000000000002
1828,6,creed,1,6,313,1.917
1829,6,dwight,1,19,313,6.069999999999999
1830,6,dwight & andy,1,1,313,0.319
1831,6,eric,1,7,313,2.236
1832,6,erin,1,7,313,2.236
1833,6,everyone,1,1,313,0.319
1834,6,female intern,1,3,313,0.958
1835,6,jim,1,41,313,13.099
1836,6,kelly,1,9,313,2.875
1837,6,kevin,1,13,313,4.153
1838,6,maurie,1,12,313,3.834
1839,6,megan,1,3,313,0.958
1840,6,meredith,1,4,313,1.278
1841,6,michael,1,88,313,28.115000000000002
1842,6,michael & dwight,1,1,313,0.319
1843,6,oscar,1,9,313,2.875
1844,6,pam,1,27,313,8.626000000000001
1845,6,phyllis,1,7,313,2.236
1846,6,ryan,1,1,313,0.319
1847,6,stanley,1,11,313,3.514
1848,6,toby,1,1,313,0.319
1849,6,andy,2,7,270,2.593
1850,6,angela,2,3,270,1.111
1851,6,creed,2,4,270,1.481
1852,6,darryl,2,15,270,5.556
1853,6,david,2,34,270,12.592999999999998
1854,6,david wallace,2,1,270,0.37
1855,6,dwight,2,32,270,11.852
1856,6,erin,2,3,270,1.111
1857,6,gwenneth,2,2,270,0.741
1858,6,jim,2,21,270,7.7780000000000005
1859,6,kelly,2,3,270,1.111
1860,6,kevin,2,1,270,0.37
1861,6,meredith,2,6,270,2.222
1862,6,michael,2,72,270,26.667
1863,6,oscar,2,7,270,2.593
1864,6,pam,2,24,270,8.889
1865,6,phyllis,2,2,270,0.741
1866,6,ryan,2,5,270,1.8519999999999999
1867,6,stanley,2,2,270,0.741
1868,6,toby,2,26,270,9.629999999999999
1869,6,andy,3,3,312,0.962
1870,6,angela,3,5,312,1.603
1871,6,creed,3,3,312,0.962
1872,6,david wallace,3,6,312,1.923
1873,6,dwight,3,35,312,11.218
1874,6,erin,3,3,312,0.962
1875,6,jim,3,92,312,29.487000000000002
1876,6,kelly,3,4,312,1.282
1877,6,kevin,3,16,312,5.128
1878,6,meredith,3,9,312,2.8850000000000002
1879,6,michael,3,85,312,27.244
1880,6,oscar,3,12,312,3.846
1881,6,pam,3,18,312,5.769
1882,6,phyllis,3,13,312,4.167
1883,6,ryan,3,5,312,1.603
1884,6,stanley,3,3,312,0.962
1885,6,andy,4,33,571,5.779
1886,6,angela,4,12,571,2.102
1887,6,dwight,4,88,571,15.412
1888,6,erin,4,10,571,1.7510000000000001
1889,6,everyone,4,1,571,0.17500000000000002
1890,6,front desk clerk,4,10,571,1.7510000000000001
1891,6,hotel employee,4,4,571,0.701
1892,6,hotel manager,4,4,571,0.701
1893,6,isabel,4,11,571,1.926
1894,6,jim,4,62,571,10.857999999999999
1895,6,kelly,4,3,571,0.525
1896,6,kevin,4,30,571,5.2540000000000004
1897,6,kids,4,1,571,0.17500000000000002
1898,6,little girl,4,1,571,0.17500000000000002
1899,6,mema,4,13,571,2.2769999999999997
1900,6,meredith,4,6,571,1.051
1901,6,michael,4,135,571,23.643
1902,6,michael and dwight,4,1,571,0.17500000000000002
1903,6,mr. beesly,4,2,571,0.35000000000000003
1904,6,mr. halpert,4,5,571,0.876
1905,6,oscar,4,9,571,1.576
1906,6,pam,4,72,571,12.609
1907,6,pam's dad,4,1,571,0.17500000000000002
1908,6,pam's mom,4,13,571,2.2769999999999997
1909,6,penny,4,13,571,2.2769999999999997
1910,6,pete,4,6,571,1.051
1911,6,pete halpert,4,1,571,0.17500000000000002
1912,6,phyllis,4,3,571,0.525
1913,6,ryan,4,3,571,0.525
1914,6,stanley,4,7,571,1.226
1915,6,toby,4,3,571,0.525
1916,6,tom,4,6,571,1.051
1917,6,tom and pete,4,1,571,0.17500000000000002
1918,6,tom halpert,4,1,571,0.17500000000000002
1919,6,andy,6,57,392,14.541
1920,6,andy and dwight,6,1,392,0.255
1921,6,credit card rep,6,1,392,0.255
1922,6,creed,6,1,392,0.255
1923,6,dwight,6,52,392,13.264999999999999
1924,6,dwight and andy,6,1,392,0.255
1925,6,erin,6,9,392,2.2960000000000003
1926,6,grotti,6,30,392,7.6530000000000005
